Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Movies	Denzel Washington is named after his father who was in turn named after the doctor who had delivered him.	False	True			True
Movies	Denzel Washington has a son who signed to play with the New Orleans Saints.	True	False			False
Movies	When was the film Bambi released?	1942	1946	1933	1936	1942
Movies	Who wrote the original story on which the movie Bambi is based?	Felix Salten	Lance Rentzel	Ken Anderson	Carlo Collodi	Felix Salten
Movies	One of the people who voiced Bambi became a career Marine, served in two theaters of war, but never killed an animal.	True	False			True
Movies	In the original Disney script  Bambi was supposed to be shot by the hunters instead of the mother.	False	True			True
Movies	What season is it when Bambis mother is shot by the poachers in the movie Bambi?	spring	fall	winter	summer	winter
Movies	In the Disney animated feature Bambi, after the mother is shot, Bambis father leads him away into the thicker parts of the woods. What is  the name of Bambis father?	The Prince of the Woods	Redding	The Stag	The Alpha Stag	The Prince of the Woods
Movies	Happiness is fleeting in the story of Bambi as another stag fights him for this mate. What is this deers name?	The Stag	Mulet	Ronno	The Would-Be Prince	Ronno
Movies	What is the last thing humans do in the fictional story of Bambi?	Kill Mulet	Capture Bambi for a zoo.	Kill Bambi	Start a forest fire	Start a forest fire
Movies	In Diamonds are Forever, Bond encounters a villain named Bambi.	True	False			False
Movies	There is an asteroid named Bambi.	False	True			True
Movies	The backgrounds in Bambi are often in soft focus. Which statement explains why?	It helped put the focus on the main characters.	Disney wanted a serene feel to all the scenes.	It was a style developed by the Disney studios in the 1920s	The technology at the time would not allow for great resolution.	It helped put the focus on the main characters.
Movies	Which statement about Bambi is true?	Tyrus Wong was the head animator for Bambi, Snow White and the Seven Dwarfs and Cinderella.	Bambi is played continuously from 9 A.M. to 6 P.M. at the Dover Theater in New York City.	At first Walt Disney did not want to make the film but his brother, Roy, urged him to.	Hitler banned Bambi.	Hitler banned Bambi.
Movies	In the movie Midnight Run, how much money does Jonathan Mardukas embezzle from Las Vegas gangster Jimmy Serrano?	15 million	50 million	1 million	23 million	15 million
Movies	In the movie Midnight Run, what actor portrayed Law Vegas gangster Jimmy Serrano?	Harvey Keitel	Dennis Farina	Kareem Ofwheat	Dennis Franz	Dennis Farina
Movies	In the movie Midnight Run, there was another bounty hunter aside from Jack Walsh who was also in heavy pursuit of Jonathan Mardukas. What was his name in the movie?	Eddie Moscone	Chase Utley	Marvin Dorfler	Jerry Geisler	Marvin Dorfler
Movies	In the movie Midnight Run, Jack Walsh is having trouble taking Jonathan Mardukas back to Los Angeles right away. Why is he having trouble taking him back?	Mardukas is afraid of flying	Jack Walsh forgot his wallet and has no money to buy airline tickets	Mardukas does not have identification to get on the plane	They miss their flight and are unable to get another one	Mardukas is afraid of flying
Movies	In the movie Midnight Run, Jack used to be a detective. What police department did he work in?	Chicago Police Department	The Philadelphia Police Department	New York City Police Department	Los Angeles Police Department	Chicago Police Department
Movies	Throughout this movie, Alonzo Mosely is constantly taking something from the other bounty hunter. What does he take from him all throughout the movie?	cigarettes	advice	his car keys away	money	cigarettes
Movies	At the end of this great movie Jack gives Jonathan something to remember their adventure together. What does he give Jonathan at the end of the movie?	his wrist watch	a picture of himself	his detective shield	a pack of cigarettes	his wrist watch
Movies	What was the name of the lowlife the two thieves in the beginning of the 1989 movie Batman were talking about on the rooftop?	Jeremy Givens	Jeff Gipper	Jimmy Two-fingers	Johnny Gobs	Johnny Gobs
Movies	Who shouldnt live in Gotham according to fictional character Jack Napier?	Batman	decent people	honest people	smart people	decent people
Movies	Who was Batmans love interest in the first Batman movie?	Selina Kyle	Chase Meridian	Vicki Vale	Barbara Gordon	Vicki Vale
Movies	What were the names of the two models killed by The Jokers Smile-X poison in the 1989 movie Batman?	Amy Walden and Samantha Keller	Cindy Wilkins and Ashley Keister	Cathy Winters and Alicia Keaton	Candy Walker and Amanda Keeler	Candy Walker and Amanda Keeler
Movies	What anniversary was Gotham celebrating in the 1989 film Batman?	75th	250th	100th	200th	200th
Movies	What is the name of Jack Napier/The Jokers right-hand man throughout the movie Batman?	John	Chad	Tom	Bob	Bob
Movies	What is the name of Gothams main newspaper in the movie Batman?	The Gotham Herald	The Gotham Times	The Gotham Gazette	The Gotham Globe	The Gotham Globe
Movies	How does The Joker, Batmans archenemy, entice the people of Gotham to attend the parade?	He promises to donate money to fight crime.	He promises to turn himself in to the police.	He promises to throw 20 million dollars to the crowd.	He promises Batman will be arrested.	He promises to throw 20 million dollars to the crowd.
Movies	What kind of float did The Joker ride on for Gothams parade in the movie Batman?	a horse	a clown	a cake	a fire truck	a cake
Movies	In the film Napoleon Dynamite, Pedro is Napoleon’s best friend. What was Pedros last name?	Sanchez	Rodriguez	It is never mentioned	Gonzales	Sanchez
Movies	In the movie Napoleon Dynamite, what is the name of the girl Pedro is going to build a cake for?	Wendy Wheatley	Summer Winston	Wendy Winston	Summer Wheatley	Summer Wheatley
Movies	What is the missing word in the following dialogue from the movie Napoleon Dynamite:	Mountain lions	Grizzly bears	Wolverines	Coyotes	Wolverines
Movies	In the movie Napoleon Dynamite, Napoleon’s brother Kip tells Napoleon that he is training to be what?	Cage fighter	Street fighter	Professional wrestler	Ninja	Cage fighter
Movies	What is Napoleon’s friend Deb selling door to door in the filmNapoleon Dynamite?	Candy bars	Key chains	Girl Scout cookies	Vacuum cleaners	Key chains
Movies	Napoleon’s uncle Rico is constantly contemplating his high school football years and one particular game when the coach failed to put him in the game. What year was that game played?	1989	1980	1979	1982	1982
Movies	In the movie Napoleon Dynamite, Pedro has a bicycle about which Napoleon asks if he ever takes it off any sweet jumps? What kind of bicycle is it?	Sledgehammer	Shwinn	Huffy	Mongoose	Sledgehammer
Movies	What bug comes out of the human body of Kim Jong Il at the end of the movie Team America: World Police?	spider	gnat	beetle	cockroach	cockroach
Movies	The film Team America: World Police starts in what country?	Italy	France	Germany	Russia	France
Movies	Which of the following tracks is not on the soundtrack of Team America: World Police?	Freedom Isnt Here	Everyone Has AIDS	America F**k Yeah	Only a Woman	Freedom Isnt Here
Movies	In the movie Team America: World Police, where does the team of U.S. Special Forces stay when they are not fighting crime?	The Grand Canyon	The basement of The White House	Mount Rushmore	The Statue of Liberty	Mount Rushmore
Movies	Who is the leader of The Film Actors Guild (F.A.G.) that is against Team America in the movie Team America: World Police?	George Clooney	Sean Penn	Alec Baldwin	Matt Damen	Alec Baldwin
Movies	What is the name of  Team Americas computer, featured in the movie Team America: World Police?	It has no name	Dell	Super Computer	I.N.T.E.L.L. I.G.E.N.C.E.	I.N.T.E.L.L. I.G.E.N.C.E.
Movies	Team America: World Police was inspired by the 1960s British television series Thunderbirds.	False	True			True
Movies	What is the name of the Broadway actor in the movie Team America: World Police?	Larry	Steven	Gary	Danny	Gary
Movies	In the movie Team America: World Police, who visits Kim Jong Ils mansion in search of weapons of mass destruction?	Dick Cheney	Hans Blix	Bill Clinton	Saddam Hussein	Hans Blix
Movies	How did the Broadway actors brother die in the 2004 movie Team America: World Police?	He was killed by muggers	He was killed by gorillas at a zoo	He was shot while robbers were robbing a store	He was kidnapped and killed	He was killed by gorillas at a zoo
Movies	In what structure are S.P.E.C.T.R.E.s headquarters located, in the 1967 movie, You Only Live Twice?	Volcano	Pyramid	Monastery	Buddhist Temple	Volcano
Movies	What American singer and actress performed the theme song of the James Bond movie You Only Live Twice?	Mary Hopkin	Sylvia Anderson	Julie Driscoll	Nancy Sinatra	Nancy Sinatra
Movies	As the head of the Japanese Secret Service, this character uses a private subway system under the streets of Tokyo, in the James Bond movie, You Only Live Twice.	Hiraku Hashimoto	Yasuhiro Yoshida	Tiger Tanaka	Senjei Suzuki	Tiger Tanaka
Movies	In the James Bond movie You Only Live Twice, what is the name of the single-seat helicopter devised by gadget wizard Q, which manages to out-muscle opponents despite being outnumbered?	Little Gaby	Little Suzie	Little Daisy	Little Nellie	Little Nellie
Movies	You Only Live Twice, Ian Flemings twelfth novel, was adapted as the fifth entry in the James Bond movie series by what screenplay writer, famous for his childrens books?	Lee Cronin	D.C. Fontana	Samuel A. Pepys	Roald Dahl	Roald Dahl
Movies	What Japanese agent of the evil S.P.E.C.T.R.E. organization leads James Bond to S.P.E.C.T.R.E.s headquarters in the movie You Only Live Twice?	Mr. Nagumo	Mr. Kirabuti	Mr. Osato	Mr. Taheshita	Mr. Osato
Movies	What British James Bond ally, portrayed by actor Charles Gray, confirms Bonds suspicions about the involvement of an unknown organization, in the 1967 movie, You Only Live Twice?	Blackwell	Palmer	Henderson	Toombs	Henderson
Movies	What is the name of the Japanese ship, involved in S.P.E.C.T.R.E.s evil scheme in the James Bond You Only Live Twice?	Mu-San	Ning-Po	Feng-Li	Kong-Wu	Ning-Po
Movies	James Bond is first to discover that which of these is Biofelds goal in the 1967 movie, You Only Live Twice?	Cause a US - Soviet war	Halt the Japanese space program	Build missile launch site	Take control of world economy	Cause a US - Soviet war
Movies	What year did the movie My Big Fat Greek Wedding come out?	2003	2001	2000	2002	2002
Movies	What does the last name of the main family in My Big Fat Greek Wedding mean?	orange	pear	apple	grape	orange
Movies	What city is the movie My Big Fat Greek Wedding set in?	Montreal	Philidelphia	Chicago	New York	Chicago
Movies	The main character in the movie My Big Fat Greek Wedding, Toula, has a father named Gus. He thinks Pine Sol will cure any illness and carries it around all the time, spraying it on wounds.	True	False			False
Movies	What famous boy band alumni had a role in My Big Fat Greek Wedding?	Joey Fatone	Nick Carter	Justin Timberlake	Nick Lachey	Joey Fatone
Movies	The actress who played Toula, Nia Vardalos, cast her husband in the movie My Big Fat Greek Wedding.	True	False			True
Movies	Which of these ladies played the role of Shelby Eatenton-Latcherie in the movie Steel Magnolias?	Dolly Parton	Julia Roberts	Daryl Hannah	Sally Feild	Julia Roberts
Movies	Which character from the movie Steel Magnolias delivered this memorable line?	Truvy	MLynn	Clariee	Annelle	Clariee
Movies	In what southern state is the movie Steel Magnolias set?	Louisiana	Alabama	Georgia	Florida	Louisiana
Movies	In the movie Steel Magnolias, who does Annelle marry?	Harvey	Sammy	Tommy	Spud	Sammy
Movies	What is the name of Jacksons aunt, who made one of their wedding cakes in the film Steel Magnolias?	Nina	Ouiser	Shelby	Fern	Fern
Movies	In Steel Magnolias, during which holiday did Shelby announce she was expecting a baby?	Christmas	Fourth of July	Halloween	Easter	Christmas
Movies	In what year was the film Steel Magnolias released?	1987	1988	1990	1989	1989
Movies	In the beginning of the movie Steel Magnolias, what was Drum shooting at?	bees	birds	squirrels	moles	birds
Movies	What are the names of Vince Vaughn and Jennifer Anistons and characters on the 2006 film The Break-Up?	Graham and Gwen	Glen and Glenda	Greg and Gina	Gary and Brooke	Gary and Brooke
Movies	On the movie The Break-Up, where do Gary and Brooke first meet?	At an art museum	In Central Park	At a baseball game	At a basketball game	At a baseball game
Movies	In what area is Garys occupation on the 2006 movie The Break-Up?	Show business	Tour guide business	Art	Law	Tour guide business
Movies	On the movie The Break-Up, Brooke wanted Gary to bring home 13 lemons.	False	True			False
Movies	After having the huge row after the family meal what does Gary purchase on the 2006 film The Break-Up?	Art Museum	Car	Pool Table	Strip Club	Pool Table
Movies	On the film The Break-Up, when do Gary and Brooke’s friends conclude their relationship is over?	At the games night	At the couple bowling night	At the baseball game	At an art gallery	At the games night
Movies	Brooke from the movie The Break-Up has two dates but they both go wrong. What happens?	They both turn out to be gays.	They both are Garys brothers.	One has a wig on and the other is her sisters husband.	One tries to get her drunk and the other likes Gary.	One tries to get her drunk and the other likes Gary.
Movies	Where does Brooke want Gary to take her on the movie The Break-Up?	Baseball game	Art museum	Opera	Ballet	Ballet
